"指标名称","肿瘤类型","年","国家的名字","区域","性别","区域","数字","置信下限","置信上限","评论",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","蒙古","西太平洋区域","总计","","64.68442","51.28869","74.63131","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","蒙古","西太平洋区域","男性","","71.03479","58.41082","79.65323","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","蒙古","西太平洋区域","女性","","55.99839","42.4086","67.38275","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","孟加拉国","东南亚区域","总计","","47.37702","33.2305","60.37294","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","孟加拉国","东南亚区域","男性","","51.164","36.50628","63.97375","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","孟加拉国","东南亚区域","女性","","42.91076","29.56432","55.92898","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","秘鲁","美洲区域","总计","","40.35051","27.23624","53.10461","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","秘鲁","美洲区域","男性","","42.59935","28.82049","55.66754","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","秘鲁","美洲区域","女性","","38.11108","25.70906","50.45941","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","密克罗尼西亚（联邦）","西太平洋区域","总计","","76.88245","59.27526","85.23411","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","密克罗尼西亚（联邦）","西太平洋区域","男性","","82.92228","67.74551","89.32497","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","密克罗尼西亚（联邦）","西太平洋区域","女性","","69.43978","50.28504","79.94064","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","缅甸","东南亚区域","总计","","57.0626","44.50724","67.55519","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","缅甸","东南亚区域","男性","","63.20311","51.22805","72.82621","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","缅甸","东南亚区域","女性","","50.37186","37.55541","61.52593","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","摩尔多瓦共和国","欧洲区域","总计","","47.78443","40.23363","54.79467","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","摩尔多瓦共和国","欧洲区域","男性","","61.86714","54.72737","67.95745","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","摩尔多瓦共和国","欧洲区域","女性","","33.90615","26.93367","41.01868","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","摩洛哥","东地中海区域","总计","","46.43689","33.86032","57.87","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","摩洛哥","东地中海区域","男性","","49.63138","36.83229","60.74555","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","摩洛哥","东地中海区域","女性","","43.35177","31.0757","55.04197","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","莫桑比克","非洲区域","总计","","68.72262","52.0039","80.15106","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","莫桑比克","非洲区域","男性","","75.04732","60.50383","84.38665","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","莫桑比克","非洲区域","女性","","61.55676","42.97953","75.20431","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","墨西哥","美洲区域","总计","","45.30182","36.98214","53.13742","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","墨西哥","美洲区域","男性","","49.45655","40.80896","57.18848","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","墨西哥","美洲区域","女性","","40.74351","32.92387","48.58448","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","纳米比亚","非洲区域","总计","","54.10078","37.86434","67.67856","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","纳米比亚","非洲区域","男性","","61.92451","46.31356","73.79121","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","纳米比亚","非洲区域","女性","","45.83808","29.6435","60.90977","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","南非","非洲区域","总计","","62.92356","54.60896","69.88285","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","南非","非洲区域","男性","","69.16442","62.43222","74.85753","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","南非","非洲区域","女性","","56.77129","46.82188","65.01536","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","南苏丹","非洲区域","总计","","56.30705","35.67291","72.71478","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","南苏丹","非洲区域","男性","","58.50611","38.01825","74.16216","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","南苏丹","非洲区域","女性","","53.98959","33.27326","71.18044","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼泊尔","东南亚区域","总计","","46.711","31.72393","59.76742","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼泊尔","东南亚区域","男性","","47.23076","32.81333","59.8894","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼泊尔","东南亚区域","女性","","46.18097","30.59875","59.64472","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼加拉瓜","美洲区域","总计","","42.7173","31.1062","53.56808","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼加拉瓜","美洲区域","男性","","47.01648","34.67461","57.94644","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼加拉瓜","美洲区域","女性","","37.99002","27.37922","48.53382","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼日尔","非洲区域","总计","","69.58201","49.96447","82.35256","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼日尔","非洲区域","男性","","72.20475","52.64621","84.1278","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼日尔","非洲区域","女性","","66.84251","47.3539","80.43667","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼日利亚","非洲区域","总计","","69.04131","53.4112","80.21067","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼日利亚","非洲区域","男性","","70.33265","54.24383","81.31388","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","尼日利亚","非洲区域","女性","","67.69928","52.58766","79.02886","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","挪威","欧洲区域","总计","","20.2787","17.39474","23.289","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","挪威","欧洲区域","男性","","24.5898","21.47005","28.03778","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","挪威","欧洲区域","女性","","16.15452","13.53399","18.67134","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","葡萄牙","欧洲区域","总计","","19.95272","15.45392","24.98962","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","葡萄牙","欧洲区域","男性","","26.51493","21.09558","32.30292","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","葡萄牙","欧洲区域","女性","","13.34744","9.95841","17.36987","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","日本","西太平洋区域","总计","","15.14054","13.3924","17.30718","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","日本","西太平洋区域","男性","","19.66914","17.58448","22.14958","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","日本","西太平洋区域","女性","","10.41982","9.06876","12.20213","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","瑞典","欧洲区域","总计","","15.89628","12.92035","19.23127","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","瑞典","欧洲区域","男性","","19.22568","15.87278","22.97734","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","瑞典","欧洲区域","女性","","12.73255","10.14682","15.62181","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","瑞士","欧洲区域","总计","","17.79187","13.68082","22.49836","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","瑞士","欧洲区域","男性","","22.6438","17.75444","28.10512","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","瑞士","欧洲区域","女性","","13.28543","9.98682","17.14461","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","萨尔瓦多","美洲区域","总计","","39.22706","26.98974","51.00211","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","萨尔瓦多","美洲区域","男性","","43.49239","30.18683","55.7232","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","萨尔瓦多","美洲区域","女性","","34.35296","23.54581","45.26098","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","萨摩亚","西太平洋区域","总计","","58.83117","44.98989","69.71424","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","萨摩亚","西太平洋区域","男性","","65.35232","52.61037","74.97263","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","萨摩亚","西太平洋区域","女性","","52.33175","37.73675","64.27696","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","塞尔维亚","欧洲区域","总计","","30.39222","22.55275","38.65612","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","塞尔维亚","欧洲区域","男性","","38.73517","29.69008","47.66594","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","塞尔维亚","欧洲区域","女性","","22.12627","15.89822","29.14846","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","塞拉利昂","非洲区域","总计","","68.18495","49.25038","80.74641","",
"不满70岁人群中非传染性疾病所致死亡人数的比例","","2019","塞拉利昂","非洲区域","男性","","71.32519","52.46591","83.09135","",
